gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
96107671	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-14.4	125.516667	500.0				0.0	0.0	1997-08-28T02:00Z	28	8	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6453			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107670	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.116667	124.716667	500.0				0.0	0.0	1997-08-27T02:00Z	27	8	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6452			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107669	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.15	124.7	500.0				0.0	0.0	1997-08-27T02:00Z	27	8	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6451			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84
96107668	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.033333	123.366667	500.0				0.0	0.0	1997-08-27T02:00Z	27	8	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6450			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107667	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.066667	123.233333	500.0				0.0	0.0	1997-08-27T02:00Z	27	8	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6449			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107666	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.883333	123.05	500.0				0.0	0.0	1997-08-27T02:00Z	27	8	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6448			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107665	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.133333	124.766667	500.0				0.0	0.0	1997-08-23T02:00Z	23	8	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6442			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107664	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.866667	123.766667	500.0				0.0	0.0	1997-08-23T02:00Z	23	8	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6440			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107663	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.05	123.45	500.0				0.0	0.0	1997-08-23T02:00Z	23	8	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6439			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84
96107662	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.25	123.15	500.0				0.0	0.0	1997-08-23T02:00Z	23	8	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6437			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84
96107661	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.35	122.95	500.0				0.0	0.0	1997-08-23T02:00Z	23	8	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6436			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84
96107660	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.016667	123.3	500.0				0.0	0.0	1997-08-21T02:00Z	21	8	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6427			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107659	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.0	123.35	500.0				0.0	0.0	1997-09-30T02:00Z	30	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6418			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84
96107658	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.116667	123.416667	500.0				0.0	0.0	1997-09-29T02:00Z	29	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6417			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107657	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.0	123.516667	500.0				0.0	0.0	1997-09-29T02:00Z	29	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6416			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107656	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.683333	122.266667	500.0				0.0	0.0	1997-09-29T02:00Z	29	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6415			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107655	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.0	123.616667	500.0				0.0	0.0	1997-09-28T02:00Z	28	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6414			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107654	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.966667	123.416667	500.0				0.0	0.0	1997-09-28T02:00Z	28	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6413			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107653	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.433333	122.5	500.0				0.0	0.0	1997-09-28T02:00Z	28	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6412			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107652	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.966667	122.383333	500.0				0.0	0.0	1997-09-27T02:00Z	27	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6411			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107651	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.4	122.716667	500.0				0.0	0.0	1997-09-27T02:00Z	27	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6410			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107650	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-17.766667	122.0	500.0				0.0	0.0	1997-09-27T02:00Z	27	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6409			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107649	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.6	124.233333	500.0				0.0	0.0	1997-09-24T02:00Z	24	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6407			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107648	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.9	123.733333	500.0				0.0	0.0	1997-09-19T02:00Z	19	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6404			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107647	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.566667	123.9	500.0				0.0	0.0	1997-09-19T02:00Z	19	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6402			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107646	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.066667	124.783333	500.0				0.0	0.0	1997-09-19T02:00Z	19	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6400			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107645	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.15	124.7	500.0				0.0	0.0	1997-09-19T02:00Z	19	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6399			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84
96107644	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.55	122.8	500.0				0.0	0.0	1997-09-17T02:00Z	17	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6389			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84
96107643	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.983333	123.65	500.0				0.0	0.0	1997-09-17T02:00Z	17	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6388			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107642	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.0	123.4	500.0				0.0	0.0	1997-09-17T02:00Z	17	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6387			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84
96107641	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.05	123.416667	500.0				0.0	0.0	1997-09-16T02:00Z	16	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6384			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107640	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.966667	123.383333	500.0				0.0	0.0	1997-09-16T02:00Z	16	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6383			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107639	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.933333	123.066667	500.0				0.0	0.0	1997-09-16T02:00Z	16	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6382			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107638	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.15	122.8	500.0				0.0	0.0	1997-09-16T02:00Z	16	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6381			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84
96107637	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.683333	122.283333	500.0				0.0	0.0	1997-09-16T02:00Z	16	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6380			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107636	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-17.916667	121.933333	500.0				0.0	0.0	1997-09-14T02:00Z	14	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6375			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107635	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.616667	124.283333	500.0				0.0	0.0	1997-09-14T02:00Z	14	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6374			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107634	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.266667	122.716667	500.0				0.0	0.0	1997-09-12T02:00Z	12	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6370			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107633	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.1	122.866667	500.0				0.0	0.0	1997-09-12T02:00Z	12	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6369			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107632	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.916667	123.566667	500.0				0.0	0.0	1997-09-12T02:00Z	12	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6368			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107631	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.3	124.216667	500.0				0.0	0.0	1997-09-09T02:00Z	9	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6367			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107630	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.1	123.583333	500.0				0.0	0.0	1997-09-07T02:00Z	7	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6363			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107629	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.916667	123.516667	500.0				0.0	0.0	1997-09-07T02:00Z	7	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6362			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107628	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.983333	123.4	500.0				0.0	0.0	1997-09-07T02:00Z	7	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6361			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107627	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.016667	123.216667	500.0				0.0	0.0	1997-09-07T02:00Z	7	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6360			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107626	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-15.966667	123.166667	500.0				0.0	0.0	1997-09-07T02:00Z	7	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6359			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107625	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.2	122.766667	500.0				0.0	0.0	1997-09-07T02:00Z	7	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6358			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107624	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.7	122.316667	500.0				0.0	0.0	1997-09-07T02:00Z	7	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6357			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107623	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-16.8	122.216667	500.0				0.0	0.0	1997-09-07T02:00Z	7	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6356			CC_BY_4_0					2017-03-25T10:01Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
96107622	82e7db90-f762-11e1-a439-00145eb45e9a		Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	Megaptera	Megaptera novaeangliae		SPECIES	Megaptera novaeangliae (Borowski, 1781)	AU		3693ff90-4c16-11d8-b290-b8a03c50a862	-17.083333	122.05	500.0				0.0	0.0	1997-09-07T02:00Z	7	9	1997	8931210	8931210	HUMAN_OBSERVATION	AADC	NSSD	NSSD-6355			CC_BY_4_0					2017-03-24T11:30Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
